Action,-0.054171476
Intimacy,-0.02223421
Cleansing,2.19597291
Oper,-0.403763607
Spiritual,0.185052407
Globalizing,-0.043832838
Analy,-0.241809204
Astronomical,0.027670799
Outcomes,0.081209957
Imagination,-0.383803761
Quantum,0.368326763
Open,0.857094135
Causes,0.186417441
Masculinity,-0.122730289
Asthma,-0.337646743
Transfer,0.123670799
Memory,0.127859696
Dcmh,-1.935934509
Comp,0.64007679
Spirituality,-0.955813527
Intermediate,-0.191018976
Linguistic,2.142863021
Drama/theatre,-0.064183356
Profile,-0.355753111
Molec.,0.237546423
Israel,-0.328271732
Nelc,0.528269835
Merchandising,-0.185662535
Jazz,-0.233498758
Blood,-0.919229038
Silver,-0.156590588
Statistical,0.294413848
I,0.230156025
Modules,0.19238584
Contmp,-0.286475705
Fagin,-0.378576959
Courtland,-2.217522497
Clean,-0.095474006
Freshwater,0.478285834
Dream,0.642745367
Meth,0.228466944
Landscpe,0.901274094
Is,0.011375772
Ir,-0.415085787
It,-0.180205622
Iv,0.506176546
Ii,0.227496791
Philosophical,0.319547859
Im,-0.830638203
Whug,0.253842565
In,-0.101784487
Ecosys,0.506292694
Physical,0.428452246
214,-0.221948794
United,-0.333069865
Capitalist,-0.962180186
Service,-1.123843128
Transnatl,0.113189364
Hist,0.396524855
Concerns,-0.955813527
Molecular,0.296426789
Markets,-0.274037818
Linear,-0.102192879
Author,0.169448799
Glob,0.232456004
Applications,0.744294571
4,0.19663588
Separation,0.182099947
3-Nov,-1.211807804
Ethics,0.027316099
Mark,-0.199476632
Change,-0.248648524
Control,0.099550346
Student,0.20178023
Tuck,-0.374459278
Napoleonic,-0.088065423
Many,0.01129326
Foulkways,-1.808643259
Molec,-0.066311244
Afro-brazilian,0.762947645
Project,-0.290993757
Micro,0.229605152
Film/tv,0.037282125
4-Jan,-0.108457146
Sociocultural,0.362015364
Teach,-0.3272393
Operations,0.054546224
Brave,0.213585695
Curatorial,0.438387893
Contemporary,0.413242734
Ravdin,0.156863587
Balances,0.059545799
Thesis,-0.039618177
Contempor,-0.029829201
Before,-0.546282539
Non-fic,0.972645202
Democracy,0.578306893
West,0.415987592
Since,-0.221330343
&amp;Treatment,-0.509876456
Terror,0.131455815
New,-0.197550452
Marx,-0.038162535
Compilers,0.201309576
Knowing,-0.09159215
Med,0.379406832
Government,0.084474061
Men,-2.450660284
Hematology,-0.332422891
Frictions,1.244946573
Planning,0.059604867
7am-1pm,1.036446631
Ruby,-0.120428454
Projects,0.00949909
Interaction,-0.916343349
Behavior,0.192763348
Playing,0.264280326
Medieval,-0.160959567
Mathematical,0.262834198
Revolution,0.175771497
Trade,-0.080646869
Protest,0.20178023
Scientist,0.020256574
Analyzing,-0.241809204
Flm/med,-0.09776665
&gt;1400,0.198830437
Pulmonary,0.880316497
Woolf,-0.312425348
Adv,-0.195768803
Story,-0.244403668
Developmental,0.031140192
Memories,0.122957187
Ny,-0.402278284
Acting,-0.706407997
Mus,0.038648189
Though,-0.258769381
Philosophies,0.473342692
Childbearing,0.17852573
Perform,0.18685597
Joseph/holy,2.103990472
Arch,0.202230138
J,-0.222331977
Experience,-0.464789223
Freud,-0.033579201
Lit.,-0.137975531
Harry,0.306260385
Quantitative,1.007184755
Tutoring,0.157999173
Guide,-1.57387759
Redevelopment,-0.347575605
Sys/microcont,0.31770088
Neighbrhd,-0.285267266
Century,-0.371272162
Witchcraft,-0.311190424
Society,-0.456150692
1789-1914,-0.743159213
Psci,0.142094614
Fin.stm,0.073385084
Adaptation,-1.354322735
Stochastic,0.310349947
Crisis,-0.467246058
Seminar,0.081414808
Est,-0.009291141
Adolescent,-0.02071554
Space,1.469431258
Peoples,-0.160897153
Theory&amp;musicianshp,-0.12999367
How,0.106800444
Production,-1.084205214
Mathematics,-0.743273283
Diversity/tech/penn,-0.194952293
Real,0.468937201
Savages,0.93190856
Reading,-0.279287136
Algebra,0.227812255
Art/artists,-0.342643809
1791-pres,-0.570295535
Lab,0.122610637
5,0.253425537
Prtg,-0.366352202
Lat,-0.384440895
3-d,-0.527053689
Asian,-0.682012935
Serv,-0.270910503
Great,-0.119209786
Epigenetics,0.063091608
Alex,0.119743563
Pennswood,-1.937736917
Addiction,-0.458264976
4-Mar,0.147399696
Negotiation,0.090479486
Virtually?,1.58171133
Major,-0.047041988
Perspct,0.377600923
Runner,-0.552425347
Executive,1.056561382
Moby-dick,-0.232521494
Brain,-1.128392721
Street,-0.149810765
&amp;Emergency,-0.185502021
Fndmtl,0.004125616
Advertisng,-0.518513542
Caesar,-0.933192511
Gis,-0.483618412
Fin,1.378175822
Ensemble,-0.732436794
Environ.,0.88815441
Discov,0.023994947
Recitation,0.054236712
Res.,-1.56614956
Struc,-0.029021977
Eas,0.139159428
Contract,0.205023886
Training,-0.091580893
1pm,0.199303193
Ventures,-0.681088003
Contemp,0.223531002
Punishment,-0.966524915
Beethoven,-0.011495868
Nursing,-0.358901677
Enterpr,0.149126861
--,-0.295295571
Resp,-0.508604999
Mrkts,-0.609796163
Ngos,0.433507357
Course,-0.766281576
Psycho,0.020790378
20th,0.755296148
Comparisn,-0.446218828
Impact,0.046195866
Foukways,-0.7225343
Austens,-0.087425348
Initiation,-0.167329201
Dsg,0.180144785
East,-0.215354028
Span/med,0.0306406
Paleontology,-0.124829201
Linux/unix,-0.132329201
Plotting,-0.678818755
Liberties,0.08365238
Cultural,-0.841781769
Dubliners,-0.135072667
Modernity,-0.017329201
Arena,0.681369986
Rhetoric,-0.246368137
Redeemer,-1.222549465
Analytical,-0.052945131
Russ,0.143350832
Pulp,-0.051518922
Aesthetics,-0.039204201
Comput,-0.228606979
Jews,0.634934152
Communication,-0.304710809
Mandela,0.34499181
Architecture,0.250345799
Style,-0.977640622
Darkness,0.184898735
Reform,0.024320063
Things,0.248878617
Penalty,0.03614126
S.,0.477832226
Animal,-0.006527187
Visualizing,-0.110047024
Inglis,-0.277468863
1945,0.2533052
Europe,0.696834143
Phys,-1.704416193
Soft,0.005957585
1700-2000,-0.285757606
Corp,-0.031349063
6,0.075339943
Russian,-0.569432328
Neuroscience,0.144162445
Milton's,-0.164476632
Intel,0.012407335
Tobacco,-0.458264976
Sr,-0.678625327
St,-0.384440895
Banking,0.155610544
American,0.155726451
Sexuality,0.010355172
So,0.127383647
Modlg/sculp,-0.136481806
Found,0.528524938
Se,-2.099799562
Now,-0.129018921
Psycholinguistics,-0.07107321
Int,1.336171029
Inv,0.945697741
Activists,-0.111209496
Stratification,0.013272031
Ins,-0.225622876
Theory/prac,-0.223363991
Mideast,-0.373196583
Ind,0.534884025
Inf,-0.740160664
Inc,-0.7225343
Modernisms,-0.103065423
Orchestra,-0.135716208
Counterterror,0.19073788
Speaker,-0.366352202
Do?,-0.02481062
Sanskrit,-0.355751263
Fundmtls,0.050888934
Superfluous,0.096017559
Polarization,0.145170799
Meaning,1.747184895
Rhodes,0.150982568
Structural,-0.002792415
Desire,-0.348696819
Constitutional,0.172908997
Bankers,-0.111209496
Foreign,0.646094505
Matter,-0.284529692
Environ,-0.608024095
Biotec,0.059170799
Churchill,0.413027523
Bio-molec,-0.099284642
Bioeng,-0.860440921
Univ/comm,-0.375943221
Visions,-0.146079201
Film,-0.574626396
Derivatives,0.22713253
What,-0.188859504
Nano,0.13542208
Heat/mass,0.123670799
Mach,0.128634833
Income,0.296088499
Africana,-0.374055446
Methd,0.030527438
Illusion,-0.636411834
